SAMPLE_ID,KRT17,ESR1,KRT14,EGFR,KRT5,DDX41,STAT5A,STAT5B,MKI67,CDC20,RFWD3,SIAH2,CDH3,SMIM14,FCN1,ACTR3B,RAB17,SUSD3,TYMS,INAVA,PRRG2,DNMT3B,PBK,TTYH1,IL34,SLC39A6,OVOL2,FABP5,CLEC10A,ELF5,MAGED2,ABAT,SLC43A3,FOXC1,RERG,RPL21,BCL10,PLPP3,RMND5B,MARCHF6,ISCU,PRNP,GSK3B,RPL10A,C1R,FOXP1-IT1,EZR,CFH,SDHD,KLRB1,ZFP36L2,ARFGAP1,SELENOF,CHTF18,CTHRC1,HSD17B6,LRRC38,CES1,ATP1A2,SCN2A,COL10A1,PENK,CXCL3,MRGPRX2,BGN,SLC10A6,CCDC141,PKHD1L1,OR2L13,DSC1
MB-4896,1.2510835,-1.3731531,1.3081701,-0.2642323,1.2272897,0.5358652,-0.95845824,-0.57955354,0.052386813,0.62114304,0.059586335,-0.62164164,1.1812016,0.74391145,0.7893,-0.25813505,-0.33841434,-0.9907514,-0.1072738,1.0660317,-1.0882239,0.78090185,0.7031227,-0.05778428,0.038091034,-0.063583955,-0.7481114,-0.49977374,0.9983478,-0.45078552,-0.35600874,-0.36390695,-0.42619208,-0.06468429,-0.9436626,-0.26023412,0.044189602,1.1424115,-0.2404403,0.6861255,0.45898443,0.72171897,1.3474594,-0.37360698,-0.37130776,0.36820722,-1.0635288,-0.578454,0.438189,0.45308632,0.22234534,0.72321725,0.4737791,-0.42209437,0.3919018,-0.004099581,-0.56835705,0.31821963,0.19955087,-0.2144464,0.2926246,-0.22264352,0.45378497,-1.8423321,1.4106436,1.0401367,1.001547,0.6154441,1.2446865,-0.23853946
MB-4987,-1.1177198,0.58225363,-0.8946743,0.37700552,-0.7328145,0.16575883,-0.36980647,0.9527583,-0.8764793,-1.1773008,-0.87747806,0.1763557,-1.204596,1.0200413,0.052186117,-0.14186442,0.6130451,1.1551083,-1.8133442,0.84858644,0.6733303,-0.5516614,-0.7070213,-0.62034214,-0.07318084,-0.34971154,1.0408385,0.82009304,0.66383225,-1.161906,-0.22214255,0.97595394,-0.44178817,0.15136121,-0.28452843,0.5233681,-0.21384527,0.7614078,0.007696995,0.064682685,0.52816695,-0.31611934,-1.6398864,0.07228075,-0.29822615,1.2825764,1.2909759,1.0258411,-0.2782302,-0.43488982,0.41199747,-0.8811773,0.20354748,-1.0007489,-1.0858252,-1.1758035,-0.86818135,2.0979693,2.8914697,-0.38870242,-1.0229433,4.331303,0.26313314,-1.719863,0.6914251,-1.7778516,0.7947993,-0.4444876,-0.41109642,-0.6225424
MB-4416,0.7254159,-1.838136,-0.6332402,0.5472625,1.435537,1.6625799,1.7222666,-0.92296654,2.2176416,0.913369,3.3917487,-0.29382485,1.8002453,-1.0879232,-0.028993387,0.5960492,-1.1491094,-1.2277917,0.4955744,1.3645564,-0.5704549,1.0186418,1.5401114,2.3641038,1.7000709,-1.9515061,-0.9953492,-0.19585045,-1.0041466,0.4513868,-1.9413085,-1.3725517,0.90687186,2.1913466,-1.4501351,-2.0380855,-1.4964216,-1.7330621,0.1814531,1.5720016,-1.8246394,-1.5372115,1.5529076,-3.1794007,-1.8434374,1.0380381,0.25563756,-0.9348641,-2.2241392,0.22884285,-1.6550809,2.579748,-1.9351119,1.3453614,-0.28572717,-1.2272905,-0.53146636,0.42279315,-0.3979979,1.0767275,-1.0495366,-0.5186686,0.32901648,0.9940484,1.30587,-0.027893558,0.015196608,-0.87857777,-1.8074447,-0.22044404
MB-4374,-1.1913012,1.1866012,-1.1617069,-0.6950235,-0.99394846,-0.2954244,0.7124209,1.5823988,-0.30492324,-0.5615569,-0.90647084,0.8605819,-0.9168686,1.4569303,-1.393449,-0.55775934,2.3316104,-0.27233222,-2.1172676,-0.9456614,0.6650324,-0.4040986,-0.5406633,-0.049786303,-0.97235346,-0.0736814,1.3299656,-2.3452077,-1.1757033,1.1743044,0.74201405,0.22094503,-1.3566575,-0.7073222,0.57125616,-2.1667528,-1.578201,-1.515717,0.7215166,1.9390087,-2.0590804,-2.5061672,0.74981034,-1.6722801,-1.7772541,1.9491082,2.005395,-1.7594559,-1.8867242,-1.3099691,-2.1448574,1.001447,-1.352759,0.8617828,-2.0318863,-1.9759015,0.46608192,-1.2140929,0.3048242,-0.59125125,-1.8048458,-0.21074654,1.3733528,-0.26073328,-0.44878736,0.11487038,-0.22144349,-1.0008467,0.111072026,-0.37600473
MB-4407,2.2619288,-1.7865489,-0.9785531,1.1827017,1.0912241,-1.0568316,1.625291,-1.0746281,0.8689812,1.5100176,2.4458866,-1.4087417,3.0628266,-0.9064693,-0.101874985,1.1145182,-0.7692054,-1.5553092,-0.63484097,1.5408121,0.3363156,0.8272901,2.4912713,1.8231404,6.908454,-1.8389347,0.30622324,-0.99844784,-0.7794033,1.5163181,-1.939409,-1.3536564,1.1007229,2.8898704,-1.3621571,-2.444283,-1.7993453,-2.4168894,-0.5170704,1.9945947,-2.8508806,-1.42394,2.941457,-2.621241,-1.8358394,1.2663805,-0.34061167,-1.6224905,-1.6939728,-1.2101942,-1.595096,2.5170639,-2.1367607,0.7592086,0.05618653,-1.7213657,-1.0229423,0.41899413,-0.40059724,1.685274,-1.1639076,-0.048287675,0.13136642,1.5997949,1.1246157,0.03469063,-0.36160803,1.1115185,-1.1598078,0.07428148
MB-5039,-1.0582348,0.9855519,-0.69292516,-0.8006967,-0.7579081,1.3647553,-0.7127201,-0.6860266,2.2953222,0.8124945,0.613747,0.31781977,1.2254905,-0.32861602,-0.6947253,-0.5052726,0.2519364,-0.9255678,1.5411111,0.60624754,2.8169878,0.44358712,-0.4047976,-0.41739342,-0.98265094,0.63693875,0.46158412,-1.0717293,-0.8159941,-0.107372195,-0.20504686,-0.50807047,-0.44058847,0.51616925,0.7252174,-0.95605856,-1.9183152,-2.2505317,1.22229,1.127414,-0.8469862,-0.9726538,0.53776383,-1.4910257,-1.7119706,0.6971242,1.2161947,-1.1879002,-1.7067697,-0.5408631,-1.8313364,0.75191,-1.5898991,0.25463548,-1.6881732,-0.7572093,-0.9854518,-0.703022,-0.29312444,0.050286744,-1.0468372,-0.33231577,-0.09087745,-0.020394223,-1.3090703,1.1794015,1.9206145,-0.15586066,1.4477353,-0.71142
MB-4119,-1.3848525,0.73571485,-0.6171442,-0.3806029,-0.5579587,2.5369585,-0.4347901,2.2712245,0.84938616,1.3328625,0.200151,-1.1069183,-0.8965737,2.2673244,-1.2648814,-0.88207746,2.3109157,-0.32881802,-0.6654333,-1.3046708,1.6329874,1.3407605,2.0652788,-0.49647343,-0.64423645,-0.691625,1.5203178,-2.33641,-1.1960982,-1.1322136,1.5367132,-1.086824,-2.3757007,-0.05118769,0.34851223,-2.130962,-2.355505,-2.2831233,2.1559544,4.127655,-3.5578024,-2.8802729,2.2524312,-2.5545578,-1.9229176,3.3137639,2.2365365,-1.86233,-2.8171895,-1.5795012,-2.8776724,2.1618536,-3.255378,3.4118416,-2.0532813,-1.9952966,0.7885005,-1.0838257,-0.41999233,-0.7657072,-1.7969478,-0.037290458,-1.0296402,-1.0384359,0.9393625,-1.1810023,-0.08837718,-0.42389283,-0.003299169,-0.121668994
MB-4091,-0.858885,0.7116209,-1.0262411,-0.8208916,-0.8055961,0.7876014,-0.12616788,1.8746247,0.54366314,0.040190455,0.8639841,0.74371153,-1.3172675,0.6240419,-0.9683562,-0.81889343,1.4191413,-2.060582,-2.235038,-1.0162436,1.9918966,-0.1933519,-0.024293663,-0.5699548,0.97215486,-1.3310632,0.24223934,-1.8245393,-0.3631085,-0.0292919,-1.4727268,-0.798297,-1.3219662,-0.31402138,-0.2871278,-2.9723496,-1.4223404,-2.5668516,1.5495074,2.3796973,-2.9706504,-2.5158646,1.7601552,-3.4973204,-1.7671567,1.918216,0.38290536,-1.0255412,-2.513566,-0.814794,-1.6094924,1.788448,-3.7082632,0.77880365,-1.9856981,-1.9314127,-1.0670311,-1.0900241,-0.73301315,-0.85808384,-2.235337,0.18315373,-2.123364,1.5179156,0.009697,1.2973717,2.550555,-1.1086195,0.9287661,-0.48007843
MB-5079,0.38390192,1.1212177,0.4148954,-0.33731383,0.17245652,0.0053994404,-1.0314399,0.15216109,-1.3239667,-0.27792883,-0.63883805,1.4481326,-0.65513474,1.277176,-1.2370884,-0.20394874,0.6117454,1.1455108,0.022293579,-0.9700553,0.60384786,-0.48627785,-0.45608464,-0.23833865,-0.5832519,1.5735017,1.999897,-0.7015227,-0.76120794,-0.44468704,0.14296529,1.4316387,0.10107497,0.20474774,0.5247679,-1.1024215,0.5893521,-0.089877196,0.7925986,0.35111028,0.71182066,-1.2955724,-0.026293714,-1.3717557,-1.1187198,1.6620806,1.2161947,-1.081727,-0.6364398,-1.2684796,0.4555865,-0.65773374,-0.45128697,0.7796035,-1.8695275,-0.35871002,-0.42189395,-0.26333326,0.9095712,-0.2782303,-0.9848528,0.10107451,-0.015496494,-0.3437122,1.0261406,1.1055201,0.5811534,-0.27093154,0.44418812,-0.06298383
MB-5073,-0.36650905,1.1600078,-0.30792227,-0.43079022,-0.13136663,-0.76280606,-1.1998974,0.59254956,-0.35021183,-0.33981314,-0.2406382,-0.64443576,-1.0543339,-0.16635723,1.1070198,-0.5085718,0.05098721,0.9073707,-0.063284874,-1.078128,0.3214194,-1.2472855,0.14236426,1.1758039,-1.14441,1.0900241,0.2392401,1.2052958,1.9320121,-1.019242,0.91457045,-0.43178976,1.1616076,0.023793394,0.74811167,0.12376897,0.27893037,0.8956739,-0.7066225,0.21594444,0.5004739,0.6971252,-0.45028666,-0.7618093,0.32721654,0.5159699,-0.8241894,0.41339567,-0.22244428,0.6597342,0.42089525,-1.8830241,-0.068883635,-1.6951743,-0.36870626,-1.1971982,-0.8580839,-1.0017464,2.0991702,3.4322329,-0.6005499,0.2832284,-0.02849321,1.1069198,0.6461365,0.36840633,-0.026192917,-0.087078065,0.85138553,-1.0845257
MB-5105,0.25483444,0.7191191,0.19515081,-0.024193028,0.21094678,0.1864536,-1.3621565,-0.2635336,0.5691567,0.12496895,-0.10437245,1.8660264,-0.8448868,0.3192194,-1.2406875,-0.28252888,0.56735665,1.5244153,-0.6327415,-0.4587841,1.0143441,1.0373372,0.570956,-0.407196,-1.2883735,-0.096975505,1.3617576,-0.058685087,-0.6884263,0.99724907,0.15906121,2.1239634,-0.35730946,-0.056286406,1.0305407,-0.8466861,0.15726107,-0.9471606,0.798897,0.3458116,-0.77480435,-0.6007476,0.8688802,-1.1981994,-1.1587098,1.767554,0.46348503,-0.8353892,-1.1017224,-0.795099,0.2696334,0.33411556,-1.4246408,1.4575331,-1.1010214,0.25163582,-0.7526105,-0.20484807,-0.34761065,0.4322903,-0.30122545,0.09267663,-0.8451869,0.02189505,0.6255417,1.5113177,0.60854644,-1.2561822,2.4623797,0.09227693
MB-4254,1.4790262,-1.1492096,0.21284635,1.3190672,0.7507102,0.4292921,0.43329123,-0.84588605,2.109069,1.6108919,0.78180474,-0.5480603,2.071977,-1.1404098,0.8116944,1.3778517,-1.2011962,-1.1901013,1.4506339,1.9731032,-0.94486016,-0.31262174,1.0217422,-0.52006745,2.7222123,-1.4617301,-0.28442812,1.3373624,-0.13576588,1.8164424,-1.495821,-1.2546815,3.3071668,2.586047,-0.99494964,-0.56015843,-0.3823028,-0.8582831,-0.110873036,-0.07028319,-1.0368382,0.7844032,0.53916353,-1.0489371,-0.022995388,-0.35041142,0.48547944,-1.0674306,-1.1361136,-0.6591333,-1.1050197,-1.1744032,-0.26793334,-0.05778598,-0.44158787,-1.1455113,-1.2364883,-0.8681802,-0.5955479,-0.1716572,-1.5040218,-0.40109834,-1.3501593,0.6417378,-0.7949,0.6738292,-2.2242367,0.028092787,-0.81459486,1.1859006
MB-5174,-0.20454985,0.34691295,-1.1222168,-0.27053073,-0.6102455,2.601942,-0.21234618,0.6670307,1.9048204,1.0622312,1.2013992,-0.005598073,-0.5026732,0.44088852,-1.1809026,-0.7645071,0.7178186,-0.90587276,-1.5837021,-0.44078863,0.7835024,1.8115416,0.12406888,0.1781561,-0.8429862,-1.2155923,0.5618589,-1.0346386,-0.32211882,0.41109696,0.3436146,-1.4875226,-1.1460105,0.00699763,-0.9176692,-2.1611543,-1.9161158,-2.908765,2.401792,2.3086154,-2.9791481,-2.7815976,3.468024,-2.8737774,-1.6619831,2.0289881,2.2365365,-1.497922,-2.8616784,-0.8405875,-0.82838947,2.6744242,-3.4382317,3.103419,-1.5183161,-1.7219656,0.088277265,-1.2099937,-0.48887488,-0.7590089,-1.2038976,0.05738557,-0.9366638,0.60174793,0.85048497,-0.39290136,0.17275675,-1.5576059,-0.68512744,-0.3259174
MB-4742,-1.3130705,1.0451368,-0.9702552,-0.51436913,-0.8908745,0.71741915,0.07318192,-0.4921757,-1.1773037,-1.0753267,-0.61884314,0.31901947,-1.0309398,0.6722297,-1.4542335,-0.4293918,0.5970491,1.5127183,-0.65843505,-1.1879003,0.7112207,-1.2758783,-0.763807,-0.5222669,-0.6545338,0.89387375,2.1649554,-0.7393132,-0.97185475,-1.14641,0.39830083,1.3382623,0.21454637,0.10647254,0.98905104,0.20804772,0.28952768,0.028093006,0.88857436,0.38000298,0.62964135,-1.4510332,-0.84268755,-0.5182706,-0.8212946,0.87767863,-0.36120647,-0.30642265,-0.088977955,-1.4118434,-0.13816367,-0.5908507,0.011396059,-0.67773014,-1.1527084,-0.5281672,-0.08257961,-0.88187677,0.79420036,-0.9363642,-0.43659127,1.086525,-0.5911511,1.5734015,0.5143697,-0.81319517,1.7754512,-1.0825262,-0.10887258,-1.1313139
MB-5239,-0.67003256,0.8362895,-0.37050647,-0.36230752,-0.39799917,-1.4378351,-1.3754532,-1.4890232,-0.13796526,-0.094775304,-0.71921784,0.6270412,-0.33001676,-0.020994162,-0.8159947,-0.06778313,1.1462103,1.2183925,0.07558016,0.6874271,2.093271,0.5288656,1.2540836,-0.55475867,-0.1053727,0.20534799,0.6941256,-0.21784489,-0.44348818,-0.82309157,1.9387119,-0.54446125,0.12536886,0.3167195,0.43189126,-0.48427758,-0.49037552,-0.3907012,-0.7669072,1.0057448,1.6397866,-0.7125194,-0.3115217,-0.08487968,-0.3413153,0.43738976,-1.2988694,-0.7789034,-0.09707591,-0.8617822,-0.37600365,0.29592523,-0.39760056,0.2855277,-0.6338393,0.51446944,-0.19985001,-0.90567076,0.15296265,-0.85898364,-0.62714314,0.86568093,-0.7522104,1.2591811,-0.31941998,0.80919504,-0.5923496,-1.0728285,-0.28562805,0.14116459
MB-5251,-0.12566972,0.9436624,0.1127716,-0.23863882,-0.008397729,0.31971985,-1.1884003,-0.6703305,-0.5865523,-0.62794,-0.5558589,0.90796983,-0.67243034,0.39829934,-0.18815319,-0.20554833,1.1519089,0.8367885,-0.7853031,-0.4587841,0.84458697,-0.80279785,-1.6292883,-0.40489656,-0.36110803,0.3960997,1.2888759,-0.54826146,0.7417126,0.17255716,0.16286024,0.48327863,0.09677605,-0.10037529,0.19795014,-0.49317533,0.040690485,0.42599246,0.47048002,0.39100018,-0.021994246,-0.32231778,-0.11517127,-0.3676085,-0.6548365,1.3897494,-0.56765425,0.040689737,0.088877164,0.6569349,0.75691044,-0.29732487,-0.17595656,-0.64993715,-1.3510584,0.9175676,-0.14216456,0.6073465,0.52816767,-0.6102465,-1.1006237,0.17835493,1.1134185,0.05748602,-0.18045503,0.6583331,-0.14736225,-1.0585322,-0.8992735,-0.56625664
MB-4996,1.396447,1.2345891,1.4873248,-0.28552696,1.0291398,-0.38720116,-0.7795033,0.8089947,-1.6989722,-1.314266,-0.5690556,1.4059433,0.49407515,1.5600042,-0.88307774,0.01589573,1.2362876,0.59235,-1.9731041,-0.80649644,1.5724028,-0.84538716,-1.5802008,-0.2501357,-0.22154333,1.3086689,0.83858925,-0.98405147,-0.46158358,0.8406886,1.3096706,1.2152934,-0.41129583,0.19355057,0.82039344,-0.29822454,-0.5234671,-0.23574035,0.9625557,0.48997515,-0.7521101,-0.21134575,0.4274917,-0.55366164,-1.3056728,1.2150935,0.13866715,-0.609946,-0.04398931,-0.7019225,-0.014894777,0.65983325,-0.7766047,0.69842386,-1.7575557,-1.26888,1.004446,0.17415605,0.35611126,1.2977717,-1.4221425,-0.2922259,-0.41779488,1.6562804,-0.6618336,0.6461362,2.328911,-0.609046,0.9187686,-0.62564164
MB-4282,-0.3968014,0.8673817,-0.60304785,0.28832796,-0.63034046,-0.84048635,-0.7241173,-0.93056464,0.7081217,1.0119439,1.2352908,-0.74551016,0.08617814,0.035391513,-0.12246979,0.20364831,0.51566976,-0.8167952,-1.1192191,-0.9475609,-0.10187351,1.2187912,0.10857279,-0.22534193,-0.70152193,-0.14276391,1.2685812,-0.41979393,-0.85978305,-1.2069947,0.6474379,-0.7357128,0.2757309,-0.12596884,0.12986727,-0.87597877,0.15076272,-0.56925607,-0.097676374,1.9146149,-0.20794734,-0.66593117,-0.3551107,-0.12746896,-0.6119473,1.1552086,1.7188677,-0.9315649,-1.6040956,-1.1720039,-0.12476704,1.4826254,-1.222092,2.511068,-0.27862898,-0.06688372,0.17675494,0.054286372,-0.49387363,-0.49797484,-0.10777431,-0.24463795,-0.6334404,-0.004998128,0.5085712,0.9744532,1.0539337,-0.8583829,-0.9071715,0.21314639
MB-4603,1.7665536,0.097475864,0.9162689,-0.6361384,0.36450794,1.4990213,1.8845257,1.6227887,-0.94666165,-0.46868047,-0.6483357,-0.6816264,0.14426348,2.7137113,-1.3242663,-0.044289067,1.4050449,0.6278411,-2.2284398,-0.5587589,1.4604312,1.5044191,-1.1090198,-0.4288905,0.22674333,-0.99334866,0.7786044,-2.0413845,-0.94496155,0.6435383,-0.29652378,0.69322556,-1.9990956,-0.069183156,-0.2779301,-2.2923214,-2.5616527,-2.5684512,1.2646793,2.2337341,-2.7568042,-2.6347349,1.8600299,-2.6348376,-1.7167695,2.4537811,0.8914768,-1.6312884,-1.9763016,-1.1043209,-1.2791758,1.8746263,-2.4358852,2.3474095,-2.0007944,-1.9747019,-0.64603746,1.1620061,-0.09067569,2.3632028,-2.3295133,-0.13146661,-0.742013,1.2381865,-0.6470373,-0.6320409,0.54146343,-0.31572023,-0.68692696,0.36630768
MB-4621,2.0796747,-1.6774763,-0.77880347,2.2074428,2.843181,-0.320618,-1.9046199,-1.9764997,5.237981,2.016489,3.076328,-1.2196897,1.045236,-0.92296505,-0.97475463,-0.04268947,-1.5205154,-1.0059475,2.0221903,3.2140903,-0.8795767,0.50527155,2.318315,-0.56605583,-0.09167616,0.45088583,0.6465376,4.6394286,-0.8645818,-0.9515591,-1.7997442,-1.0412354,0.18285435,1.0178427,0.17555578,-0.5735551,-0.7880004,-0.83089,-1.2750789,0.5898499,0.074881315,0.3842041,0.8020971,-0.68792784,-1.2938757,-0.19255126,0.44269025,-1.3250656,0.564957,-0.7845017,-1.4088429,-0.3106215,-1.0052469,0.9268664,0.5076726,0.4828774,0.33831418,2.0762749,-1.0898229,0.26753187,-1.7109696,-0.47857875,0.15066154,-0.4320898,0.35940877,1.0180423,-0.18205346,-1.6815746,-0.09397633,-0.29292575
MB-4853,0.9458604,0.7679068,0.8099957,0.034392163,1.0000472,-1.2789752,1.2053968,0.7858006,-0.8016982,-1.8929192,-0.90057224,0.6547342,0.47657958,0.9311639,-0.89687425,-0.13786542,0.6993233,0.2144452,-1.1918008,-0.63314015,0.32151935,-0.72771686,-1.690073,0.0040001026,0.4150957,0.86608076,0.7462125,-0.510371,-0.72541696,0.32991746,-0.28972545,0.7712057,0.09067759,0.09017665,0.81649446,0.30722266,-0.13886419,0.04808795,-0.6101469,0.21754403,1.0547341,-0.18075347,-0.17505616,0.068481706,0.015494931,0.54506254,-0.430389,0.42639238,0.1671574,0.44778764,1.1794038,-0.4206937,0.123067826,-0.7232187,-0.6972233,-0.32961735,-0.8743798,0.11936991,0.31732106,1.0329386,-0.098476656,-0.35730943,-0.9156691,-0.21624453,0.7237169,-0.37100688,-1.3538569,0.7496102,1.8091443,0.8026974
MB-4362,1.5178164,-0.15436062,1.3208668,0.062984936,0.60754645,0.6567345,-0.12696768,-0.8986727,-0.78480244,-0.7168175,0.6946267,-0.68892455,1.2622811,2.2095392,-1.2486854,-0.6241426,1.1288147,1.4654303,-1.532415,-0.5326655,1.255183,0.39359978,-1.0380377,-0.44918537,-0.072580986,-0.604747,0.62144387,-1.615092,-0.9517598,-0.84068716,1.8453355,2.3448076,-1.0386376,0.19644983,-0.12036975,-1.6143923,-1.2075946,-0.9342639,1.4802248,1.9631027,-0.29852447,-1.3736527,0.359009,-1.1969997,-1.4685317,1.4393369,2.5617545,-1.1789025,-1.1840014,-1.286375,-1.4216398,1.9036188,-1.0585334,-0.001900033,-1.9500072,-1.6719782,0.47947857,-0.01939499,-0.39929757,0.68792576,-2.0403862,0.60444707,0.2505363,0.38970175,-1.1910002,-0.6885267,1.2090945,0.21524541,-0.13636565,-1.2316885
MB-4602,-1.2163949,0.63623995,-0.9801527,-0.8991718,-0.82609093,2.1608536,-0.975054,0.09267616,2.689323,1.1159174,-0.04598712,0.63283974,-1.184501,1.3104675,-1.5508091,-0.24943726,0.12586828,0.32201815,1.1394124,-0.95115995,0.69432503,1.7641535,3.1523044,-0.6575327,-0.2960245,1.4748268,0.79010147,-1.1942983,-1.4031458,-1.1473098,1.5443114,1.6222904,-1.3717537,-1.235389,0.8862769,-1.080727,-1.6745766,-1.951507,3.7498512,1.2995706,-0.9119698,-1.6872736,0.49397492,-0.6025494,-1.6449875,1.7143675,0.38290536,-1.6488838,-1.2379879,-1.675377,-2.0843725,0.80079764,-1.0322402,2.1278646,-0.8587826,-1.0250417,0.44428745,-0.15776,0.08887887,-0.6042479,-0.2528377,-0.16405836,1.5117178,-0.18615216,-0.7656074,1.7745512,-2.160153,-0.569456,1.5276152,0.24353871
MB-4222,-1.2283919,-0.33691457,-0.9587581,-0.50947034,-0.82299167,2.6396325,0.8624831,0.55785835,0.90097314,1.532112,0.79570127,-0.8134929,-0.14946237,1.8205379,-0.5667576,-0.72681665,1.4310383,-0.14086534,-1.6171936,-1.1032217,1.6835747,1.6083928,0.22404364,-0.4759786,-0.72141695,-2.17305,0.497875,-1.615192,-0.40629756,0.1287682,0.36960807,1.2547834,-1.7132676,-0.40589818,-0.45588535,-3.1393075,-2.3687015,-3.4196362,2.2228374,2.574748,-3.1638017,-2.752905,2.2978196,-3.3380606,-1.9153194,2.5799491,-0.49697214,-1.8674288,-2.794995,-1.5980965,-0.5690549,3.3655496,-4.4901657,4.0526805,-2.0678773,-1.9770012,-0.6770296,-0.8386878,-0.8476841,-0.5777547,-2.1140676,-0.055485852,-0.096775964,0.321619,0.22714216,0.65613365,-0.10297348,-0.936963,0.57445526,-0.041989136
MB-4893,0.7308146,-1.4306387,0.67393005,0.71901906,1.1301142,-0.2567342,0.43169162,0.24083863,1.0971237,0.8084956,0.07198321,-0.47567865,2.1880476,-1.6437819,1.5704027,1.9561056,-1.7939463,-0.61434615,2.1998456,1.1336148,-1.0435352,-0.22004515,-0.1916514,0.48167935,2.0746763,-1.0206417,-1.2575831,1.3238659,1.5023205,2.7307117,-1.788847,-1.031038,2.9987445,2.1750507,-1.518418,-0.103473686,0.21644613,0.83248985,-1.1422125,0.25433475,0.55945903,1.110321,0.18065403,-0.69042724,0.6985231,-0.1654581,-0.14856021,0.26413333,-0.37390608,1.6774776,1.0271423,-0.18235393,0.15535966,-0.4068982,-0.40809628,-0.5361652,0.34501246,-0.7218173,-0.29032516,0.08687751,-0.59065235,-0.36160836,0.8219919,1.1554074,0.031791426,-1.162107,0.3688071,-0.5927501,-0.9377638,0.24623802
MB-4859,0.8073953,-1.1266153,0.9664563,0.22284451,0.5149698,0.58705217,0.03099254,1.9307106,-0.8204934,-1.2330866,-0.1542599,-1.4235379,0.86588126,0.74851036,1.8643285,-0.0049989913,-0.5584587,-0.25323707,-0.94886196,1.0119454,-1.2511827,-0.36130944,-1.3935479,0.12267011,0.36300886,-1.209194,-1.8166425,0.546962,2.0604796,0.31262183,-0.23303978,-0.8347877,-0.212346,0.3176193,-1.1218177,-1.0049462,-0.46228257,0.62304276,-0.061585493,0.8319887,1.4590323,0.3309175,-1.0968235,-0.4175959,0.19544967,0.27932966,1.8228414,0.89757353,-0.8588836,2.049584,0.68382895,1.8587302,-1.2393876,-0.6912267,-0.6149441,-1.256983,-0.16125976,0.15816009,-0.5415616,-0.5259677,-0.71971977,-0.46638185,-0.2878277,2.108166,0.3209185,-1.8818252,-1.9513056,0.3777043,-0.325618,-0.13766496
MB-4212,0.12146803,0.26913255,0.045888472,-0.16255805,-0.18985182,1.3414612,0.65183616,0.9362625,-0.93976337,-1.7488557,-0.4733797,0.49827394,-0.4391892,1.0665295,-0.981053,-0.061884623,0.419594,0.38490227,-2.1256654,-0.7916002,0.9337644,0.31152052,-1.7504579,-0.32311723,0.44058925,0.0926765,0.18965258,-1.5846999,-0.5104712,-0.3090213,1.1836025,0.21614625,-0.07618034,-0.3321168,0.07168192,-0.9977481,-0.73171455,-0.5882513,1.6760753,1.5226141,0.6958246,-0.8181928,0.30142352,-0.870282,-1.0338413,2.148158,-0.53276306,-0.80549675,-1.6805762,-1.2432859,-0.8005965,1.7955462,-0.90697175,-0.35011247,-0.8910744,-0.098075844,-0.1000752,0.021394692,-0.20514672,-0.5954502,-0.12187075,0.6258416,-0.021694928,0.019195735,1.4575318,-0.49787483,-0.883076,-1.0051457,-0.6647326,1.1509094
MB-4873,-0.3194209,0.2519369,-0.22154407,-0.5444615,-0.49227533,0.7613081,-1.3777527,-1.201496,1.1511102,-0.501872,-0.5111702,0.6793279,-0.7917002,0.36140868,-0.6836281,-0.17765537,0.82179236,1.2493845,0.48947597,-0.9094705,0.45988435,-0.20824812,0.5892514,-0.58715045,-0.7907994,-0.33181608,0.88267815,-0.15786004,-0.71162045,-0.6494354,0.61584586,1.3248656,-0.6932248,-0.038890794,0.7878017,-0.894974,-1.1284145,-1.4075443,1.0555321,0.9069697,0.79359996,-0.9390623,0.41509482,-1.0303416,-0.77010745,0.761408,0.29012886,-0.5455623,-0.4977748,-0.67113024,0.30832365,-0.33541524,-1.3183677,0.8007981,-0.54346216,0.18575247,-0.20794797,-0.36900654,-0.91936594,-0.09167741,0.65293366,-0.29382554,2.2762244,0.80829555,1.0522339,-0.5794542,-0.7595073,-0.13156681,1.2658811,-0.22294341
MB-4942,0.64163697,-1.8485333,-0.83478934,0.38540342,-0.45068586,0.6878267,-0.07528069,0.43578926,0.5905513,1.2768767,1.1185201,-0.8300886,1.4178419,-2.3118124,0.9824512,2.3951948,-1.4343373,-0.5621593,0.7215175,1.3177682,-2.0650766,-0.3206197,1.0755286,-0.2737297,0.1987504,-1.2377868,-0.91436964,1.7202657,0.12016951,0.45478594,-1.5844986,-0.7570075,0.7469122,2.3183146,-2.0065951,-0.9957485,-0.29952368,-0.09437606,-1.1965986,-0.5400644,1.2017971,0.9884517,-0.8318903,0.33571443,-0.24593933,-0.37660483,-0.65233284,-0.01219692,1.3454602,0.2564359,-0.36780572,0.74321216,-0.5575601,1.8111441,0.13326709,-0.9281661,-0.14466394,-0.73191476,-0.74361044,-0.29342648,-1.6926742,-0.46928108,0.49967337,0.09477656,-0.92766654,-0.0217951,-0.5579583,-0.4927754,-0.018495342,-0.21244606
